Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000100586,Vmn1r90,Gene Expression,-0.0027775815317254023,0.5687913845245335,0.9676075149235741,16,0.002510262373329912,16
ENSMUSG00000111517,Olfr1238,Gene Expression,-0.0027787240948192278,0.5687648691959682,0.9676075149235741,17,0.0035115628458196723,17
ENSMUSG00000062757,Olfr1206,Gene Expression,-0.0027788279374162477,0.5675103044370149,0.9676075149235741,14,0.0026594088303668914,14
ENSMUSG00000044636,Csrnp2,Gene Expression,-0.0027790396092669625,0.580686167462447,0.9676075149235741,85,0.014565124125203124,81
ENSMUSG00000024639,Gnaq,Gene Expression,-0.002779189259491854,0.5832060326868581,0.9676075149235741,543,0.09920561184401884,499
ENSMUSG00000094747,Olfr1307,Gene Expression,-0.002779579724312838,0.5670705772333485,0.9676075149235741,14,0.0026157054535508994,14
ENSMUSG00000057135,Scimp,Gene Expression,-0.002779971870474902,0.5797682542553438,0.9676075149235741,76,0.013293740203756774,72
ENSMUSG00000036036,Zfp57,Gene Expression,-0.002780591375059145,0.578902361430963,0.9676075149235741,52,0.01091673917263185,52
ENSMUSG00000073494,Sh2d1b2,Gene Expression,-0.002784051269411817,0.5674341801322371,0.9676075149235741,15,0.0025758806392898828,15
ENSMUSG00000062868,Olfr830,Gene Expression,-0.00278445394870626,0.5622189931774435,0.9676075149235741,16,0.0033384181207854226,16
ENSMUSG00000032867,Fbxw8,Gene Expression,-0.002785993995180435,0.5824632340323551,0.9676075149235741,1196,0.2315666746344512,1015
ENSMUSG00000052819,Best2,Gene Expression,-0.002786544502660341,0.5644913239383094,0.9676075149235741,14,0.002789857204132419,14
ENSMUSG00000035840,Lysmd3,Gene Expression,-0.0027866676557882545,0.5823405982031953,0.9676075149235741,1053,0.19355604817172262,901
ENSMUSG00000002319,Ipo4,Gene Expression,-0.0027874992128205356,0.5823125956451769,0.9676075149235741,1596,0.3039692845530306,1319
ENSMUSG00000054160,Nkx2-4,Gene Expression,-0.0027876898091606715,0.5693441178493743,0.9676075149235741,22,0.00468740460498026,20
ENSMUSG00000021685,Otp,Gene Expression,-0.0027880793634174447,0.565603846354323,0.9676075149235741,13,0.002572951514785871,13
ENSMUSG00000090581,Vmn2r6,Gene Expression,-0.0027886380853917483,0.5660574216944307,0.9676075149235741,15,0.0034683861814153033,15
ENSMUSG00000042699,Dhx9,Gene Expression,-0.002790010823002314,0.5819423016622298,0.9676075149235741,1594,0.28882748253518054,1287
ENSMUSG00000039198,Ptchd3,Gene Expression,-0.0027913609536372426,0.5658890266369194,0.9676075149235741,17,0.003158918758607808,17
ENSMUSG00000076912,Traj17,Gene Expression,-0.0027921223735747633,0.5637962754748802,0.9676075149235741,17,0.00311681534689273,16
ENSMUSG00000020455,Trim11,Gene Expression,-0.0027925204915631788,0.5815244684340678,0.9676075149235741,1195,0.22979666274319402,1018
ENSMUSG00000041730,Prrxl1,Gene Expression,-0.0027933464247514024,0.5638767618532843,0.9676075149235741,16,0.0027294924641940626,15
ENSMUSG00000027525,Phactr3,Gene Expression,-0.0027933902493502936,0.5640162590132736,0.9676075149235741,15,0.003001445875356216,15
ENSMUSG00000075222,Olfr988,Gene Expression,-0.002793603608031385,0.5643585612521425,0.9676075149235741,17,0.0035314748311340133,16
ENSMUSG00000019992,Mtfr2,Gene Expression,-0.002793710446972273,0.564148653704019,0.9676075149235741,15,0.00303878470342362,15
ENSMUSG00000025243,Slc6a20b,Gene Expression,-0.00279377402945751,0.5593685083135127,0.9676075149235741,15,0.0033798370205690162,15
ENSMUSG00000014104,Sval2,Gene Expression,-0.002794255953921208,0.5648164185485618,0.9676075149235741,14,0.0030051653444854325,14
ENSMUSG00000046755,Kif2b,Gene Expression,-0.0027946735775932065,0.5670029665672511,0.9676075149235741,18,0.0034832041130900162,18
ENSMUSG00000024552,Slc14a2,Gene Expression,-0.0027948069940830073,0.5636154228039053,0.9676075149235741,15,0.0029696371255236607,15
ENSMUSG00000024780,Cdc37l1,Gene Expression,-0.0027953005678217693,0.5811578649950104,0.9676075149235741,1529,0.2860598157370005,1256
ENSMUSG00000042672,Dcst1,Gene Expression,-0.0027961954796746186,0.5663844390533962,0.9676075149235741,18,0.003221739966228594,18
ENSMUSG00000024768,Lipf,Gene Expression,-0.002797418077879896,0.5639579864785796,0.9676075149235741,14,0.002527469211812161,14
ENSMUSG00000051648,Kctd19,Gene Expression,-0.0027978587164679955,0.5583239363963208,0.9676075149235741,14,0.002678888704291413,14
ENSMUSG00000023932,Cdc5l,Gene Expression,-0.0027985075194806117,0.5806324995292538,0.9676075149235741,1020,0.19597365306061715,921
ENSMUSG00000033096,Apmap,Gene Expression,-0.0027986654503828323,0.5806376723923694,0.9676075149235741,1226,0.2219684408362145,1028
ENSMUSG00000025477,Inpp5a,Gene Expression,-0.0027987328334708327,0.5805743027511971,0.9676075149235741,1003,0.18540171009602383,866
ENSMUSG00000055632,Hmcn2,Gene Expression,-0.002799554896547868,0.5651307834638197,0.9676075149235741,18,0.0027925795748165567,18
ENSMUSG00000037334,H2-M1,Gene Expression,-0.0027997619688510367,0.5676963232351482,0.9676075149235741,18,0.0036444973966638186,18
ENSMUSG00000116057,Vmn1r216,Gene Expression,-0.0028001063323072083,0.5626045478229514,0.9676075149235741,15,0.002841147928309729,15
ENSMUSG00000074577,Ripor3,Gene Expression,-0.0028004108032241718,0.5789470888602728,0.9676075149235741,152,0.029011353540649206,147
ENSMUSG00000048118,Arid4a,Gene Expression,-0.0028005125800136493,0.5803962805922054,0.9676075149235741,1359,0.2561324347030518,1180
ENSMUSG00000025178,Pi4k2a,Gene Expression,-0.0028006033934085996,0.5804572622877426,0.9676075149235741,2751,0.5035532217193726,1996
ENSMUSG00000025575,Cant1,Gene Expression,-0.002800860974476276,0.5801660066236718,0.9676075149235741,661,0.12388095978252674,603
ENSMUSG00000026407,Cacna1s,Gene Expression,-0.002801609149785564,0.5621431305159554,0.9676075149235741,14,0.0024151655703817452,14
ENSMUSG00000089728,Clec2f,Gene Expression,-0.002802229853527616,0.5618790278607388,0.9676075149235741,16,0.003366539647617619,16
ENSMUSG00000070504,Fcrl6,Gene Expression,-0.0028023007893280463,0.563116794792147,0.9676075149235741,15,0.0032409392084826916,14
ENSMUSG00000044792,Isca1,Gene Expression,-0.0028024818492949437,0.5782590377091441,0.9676075149235741,122,0.02388658518378027,122
ENSMUSG00000074748,Atxn7l3b,Gene Expression,-0.0028028608877693237,0.580019744357276,0.9676075149235741,1228,0.23317197026538797,1048
ENSMUSG00000050810,Oog3,Gene Expression,-0.00280314737647579,0.5643565491340592,0.9676075149235741,15,0.0027212822713617957,15
ENSMUSG00000024121,Atp6v0c,Gene Expression,-0.0028032923564299617,0.58008094865887,0.9676075149235741,8345,1.5294481122696528,3732
ENSMUSG00000087666,B230359F08Rik,Gene Expression,-0.002803359938348064,0.5602085229893556,0.9676075149235741,17,0.0038126731633601266,16
ENSMUSG00000056019,Zfp709,Gene Expression,-0.0028049412468849674,0.5791453562518452,0.9676075149235741,356,0.06681249297998162,334
ENSMUSG00000037904,Ankrd9,Gene Expression,-0.0028062040024929434,0.5778079982999131,0.9676075149235741,123,0.024248623107171758,122
ENSMUSG00000076888,Traj42,Gene Expression,-0.002807146199652918,0.5596095949817654,0.9676075149235741,16,0.003388702460273931,15
ENSMUSG00000045318,Adra2c,Gene Expression,-0.0028072084013898236,0.5647521045758768,0.9676075149235741,16,0.0031101303405442044,16
ENSMUSG00000028226,Mmp16,Gene Expression,-0.0028072726316831814,0.5632613604631618,0.9676075149235741,15,0.003010532017922057,14
ENSMUSG00000013646,Sh3bp5l,Gene Expression,-0.0028088142323712943,0.5789285645920332,0.9676075149235741,567,0.10439098988456882,526
ENSMUSG00000019054,Fis1,Gene Expression,-0.0028095957296782317,0.5791641454111239,0.9676075149235741,5835,1.079235675005958,3179
ENSMUSG00000083706,Olfr1118,Gene Expression,-0.002810996030600205,0.5625237548004682,0.9676075149235741,17,0.0027761068074586667,16
ENSMUSG00000044770,Scml4,Gene Expression,-0.0028113412245915972,0.5690202272325413,0.9676075149235741,23,0.004377049815076426,23
ENSMUSG00000055932,Fto,Gene Expression,-0.0028121789725359322,0.5787189349933337,0.9676075149235741,1570,0.2881684320625574,1311
ENSMUSG00000026679,Enkur,Gene Expression,-0.00281293092658163,0.5633885917942991,0.9676075149235741,18,0.0032290306215650108,18
ENSMUSG00000032584,Mst1r,Gene Expression,-0.0028133036183338104,0.5652830885173816,0.9676075149235741,20,0.003589326816151719,19
ENSMUSG00000066510,Ankdd1a,Gene Expression,-0.0028139583791716356,0.5614087658892926,0.9676075149235741,14,0.0028737239469714586,14
ENSMUSG00000049336,Tenm2,Gene Expression,-0.002814664726715478,0.5629496694421524,0.9676075149235741,14,0.003082056527502293,14
ENSMUSG00000054446,Cpa1,Gene Expression,-0.002814824443571347,0.5613763882710336,0.9676075149235741,15,0.0029179729751505354,15
ENSMUSG00000029658,Wdr95,Gene Expression,-0.0028150773669924174,0.5628116715381706,0.9676075149235741,16,0.003226745098544387,16
ENSMUSG00000036500,Akp3,Gene Expression,-0.002815661318320684,0.565803950547481,0.9676075149235741,19,0.003118740669972141,18
ENSMUSG00000029280,Smr3a,Gene Expression,-0.002815877741031456,0.5609798941407028,0.9676075149235741,13,0.0025091976346021784,13
ENSMUSG00000029831,Npvf,Gene Expression,-0.0028160964286242885,0.5643302730644149,0.9676075149235741,19,0.0035666601154120403,19
ENSMUSG00000009551,6330409D20Rik,Gene Expression,-0.0028163598580636783,0.5620172160388399,0.9676075149235741,14,0.0027200140883766907,14
ENSMUSG00000079324,4932414N04Rik,Gene Expression,-0.002817305954579187,0.5617946352681742,0.9676075149235741,14,0.0028773180735669128,14
ENSMUSG00000025189,Cnnm1,Gene Expression,-0.0028175340301468195,0.5723015086210914,0.9676075149235741,44,0.00875796141939783,44
ENSMUSG00000046240,Hepacam,Gene Expression,-0.002818150034437393,0.561752996221075,0.9676075149235741,16,0.0027468950282854973,16
ENSMUSG00000048852,Gm12185,Gene Expression,-0.0028187873256546956,0.5703519962681887,0.9676075149235741,31,0.006476255777168405,31
ENSMUSG00000074579,Lekr1,Gene Expression,-0.0028193530887617143,0.5720358676774211,0.9676075149235741,47,0.009047966496680578,46
ENSMUSG00000036972,Zic4,Gene Expression,-0.002820348628890385,0.562921847895826,0.9676075149235741,18,0.0035348970836281586,18
ENSMUSG00000045521,Tssk2,Gene Expression,-0.002821124743818234,0.5622531016013349,0.9676075149235741,23,0.004952722242397185,22
ENSMUSG00000031600,Vps37a,Gene Expression,-0.0028212646899069675,0.5772866864160764,0.9676075149235741,938,0.1646548088391878,819
ENSMUSG00000061311,Rag1,Gene Expression,-0.0028217983395547454,0.5606311360367766,0.9676075149235741,15,0.002576008353809719,15
ENSMUSG00000050148,Ubqln2,Gene Expression,-0.0028219506177242846,0.57722603622177,0.9676075149235741,1122,0.209539296746267,972
ENSMUSG00000109403,Olfr1311,Gene Expression,-0.002822007466410137,0.5600291306846109,0.9676075149235741,14,0.002688882049674205,14
ENSMUSG00000032496,Ltf,Gene Expression,-0.002822180007928612,0.5606472079726006,0.9676075149235741,15,0.0026291923787021857,15
ENSMUSG00000000791,Il12rb1,Gene Expression,-0.002823779732507477,0.5592495891683351,0.9676075149235741,16,0.002848367101085942,16
ENSMUSG00000059920,4930453N24Rik,Gene Expression,-0.002825940211725456,0.5766549107226441,0.9676075149235741,1217,0.2224155071688973,1051
ENSMUSG00000026584,Scyl3,Gene Expression,-0.0028267883540441375,0.5764690980229633,0.9676075149235741,970,0.18415641569846009,862
ENSMUSG00000002227,Mov10,Gene Expression,-0.0028268098317620486,0.5764555755836097,0.9676075149235741,846,0.15666089418485926,763
ENSMUSG00000055409,Nell1,Gene Expression,-0.0028274232989626133,0.558608289799354,0.9676075149235741,14,0.003269834525234118,14
ENSMUSG00000095903,Olfr968,Gene Expression,-0.002827798338995671,0.5603961406117668,0.9676075149235741,14,0.0030173663136391846,14
ENSMUSG00000094822,Olfr243,Gene Expression,-0.0028290821120034652,0.5640955669539294,0.9676075149235741,18,0.003782608527424214,18
ENSMUSG00000005233,Spc25,Gene Expression,-0.0028291137792284785,0.5754920289981731,0.9676075149235741,292,0.0553694570009177,275
ENSMUSG00000025041,Nt5c2,Gene Expression,-0.0028292778218586253,0.5761702060640519,0.9676075149235741,1132,0.20891756685055676,977
ENSMUSG00000027857,Tshb,Gene Expression,-0.0028294180879579957,0.566461785412053,0.9676075149235741,25,0.0048890032621077524,25
ENSMUSG00000024134,Six2,Gene Expression,-0.0028302366113239982,0.5617988717360836,0.9676075149235741,24,0.005420602977430938,22
ENSMUSG00000039032,Tsga13,Gene Expression,-0.0028305360282113124,0.5578820160418216,0.9676075149235741,15,0.0031708615065705304,15
ENSMUSG00000027162,Lin7c,Gene Expression,-0.0028309256929572803,0.5759532270873482,0.9676075149235741,1305,0.23385832820377714,1109
ENSMUSG00000078235,Fam43b,Gene Expression,-0.002831201196433887,0.5656666059709163,0.9676075149235741,25,0.004756176739405048,25
ENSMUSG00000115027,Vmn1r81,Gene Expression,-0.0028323149781093837,0.5615483055735635,0.9676075149235741,20,0.003173525326881709,20
ENSMUSG00000022803,Popdc2,Gene Expression,-0.0028329650142607794,0.5617567517357718,0.9676075149235741,17,0.003134793345131131,17
ENSMUSG00000041720,Pi4ka,Gene Expression,-0.0028342919589714054,0.5752849357190426,0.9676075149235741,685,0.13018412055140982,625
ENSMUSG00000021414,Fam217a,Gene Expression,-0.002835212003926192,0.5684805832551885,0.9676075149235741,34,0.006513807397915147,34
ENSMUSG00000087385,Frg2f1,Gene Expression,-0.0028355051231526963,0.5743375680349792,0.9676075149235741,223,0.04120605276986621,212
ENSMUSG00000050368,Hoxd10,Gene Expression,-0.0028356973209773565,0.5635477752094321,0.9676075149235741,21,0.0037820501601407474,21
ENSMUSG00000035236,Scai,Gene Expression,-0.002835946265507829,0.5739749051596825,0.9676075149235741,194,0.036398961157215644,182
ENSMUSG00000068075,Gm10229,Gene Expression,-0.0028359785095696173,0.5597030777025366,0.9676075149235741,17,0.0034805446031844506,17
ENSMUSG00000011589,Fsd1,Gene Expression,-0.0028362498486267113,0.5581627067694673,0.9676075149235741,14,0.0027421948851161725,14
ENSMUSG00000064147,Rab44,Gene Expression,-0.0028362551752298057,0.5655092621042005,0.9676075149235741,26,0.004908197295187042,26
ENSMUSG00000048206,Dnajb8,Gene Expression,-0.0028364008823448398,0.5645934859907158,0.9676075149235741,22,0.004463469975249605,22
ENSMUSG00000049057,Olfr1257,Gene Expression,-0.002836430605294277,0.5637877682136601,0.9676075149235741,22,0.003404191025317572,22
ENSMUSG00000067242,Lgi1,Gene Expression,-0.002836776642565731,0.5602273190079612,0.9676075149235741,17,0.0037301386367137096,16
ENSMUSG00000017764,Zswim1,Gene Expression,-0.002837251035628642,0.5737983996225966,0.9676075149235741,177,0.03384637331899372,170
ENSMUSG00000020546,Stxbp4,Gene Expression,-0.0028374873055412907,0.5699127903571721,0.9676075149235741,57,0.010937300652847483,54
ENSMUSG00000033166,Dis3,Gene Expression,-0.0028375985216535244,0.5744262144438448,0.9676075149235741,352,0.06526684670051253,326
ENSMUSG00000035509,Fbxl21,Gene Expression,-0.002837866502760757,0.5661128824865479,0.9676075149235741,30,0.005410522613141122,28
ENSMUSG00000020545,Lrrc72,Gene Expression,-0.002839628757724831,0.55721738280609,0.9676075149235741,15,0.0029183241851149797,15
ENSMUSG00000034224,Slc38a8,Gene Expression,-0.0028397900727047077,0.5559617195347759,0.9676075149235741,16,0.003186090420005559,16
ENSMUSG00000094441,Zfp955a,Gene Expression,-0.0028406600152492585,0.5728972370023244,0.9676075149235741,128,0.023836560194169864,128
ENSMUSG00000094461,Olfr883,Gene Expression,-0.002840765086311676,0.5584233663993605,0.9676075149235741,16,0.0031479517054301656,16
ENSMUSG00000016529,Il10,Gene Expression,-0.0028417796552059936,0.5574704755711302,0.9676075149235741,16,0.0028200203004198144,16
ENSMUSG00000007594,Hapln4,Gene Expression,-0.002842126865203587,0.5740051446422495,0.9676075149235741,517,0.09422336298141826,476
ENSMUSG00000041775,Mapk1ip1,Gene Expression,-0.002842668231393826,0.5739803560094945,0.9676075149235741,574,0.10304699255697246,522
ENSMUSG00000049041,Olfr398,Gene Expression,-0.002843386004608198,0.5623453211448095,0.9676075149235741,20,0.0035206376406050482,20
ENSMUSG00000079700,Fpr3,Gene Expression,-0.0028441205619376482,0.5606843392103701,0.9676075149235741,19,0.0038135655994700466,19
ENSMUSG00000029477,Morn3,Gene Expression,-0.0028443419688713428,0.5617957257974009,0.9676075149235741,22,0.00430918689660212,22
ENSMUSG00000039699,Batf2,Gene Expression,-0.0028448412769340988,0.5683945452711268,0.9676075149235741,44,0.008363623889990745,42
ENSMUSG00000046474,Krtap4-16,Gene Expression,-0.002844956002385664,0.558192320356416,0.9676075149235741,15,0.0025564542769740853,15
ENSMUSG00000033721,Vav3,Gene Expression,-0.002845695900462538,0.5721673509079668,0.9676075149235741,133,0.026307278496501534,131
ENSMUSG00000023013,Aqp2,Gene Expression,-0.0028467099503337724,0.5561887938459051,0.9676075149235741,17,0.004063684914169577,17
ENSMUSG00000029620,1700018F24Rik,Gene Expression,-0.0028471417588270963,0.557254723862147,0.9676075149235741,16,0.002773321597346783,16
ENSMUSG00000021886,Gpr65,Gene Expression,-0.0028476708966621933,0.5724236574056875,0.9676075149235741,199,0.03689573934546389,190
ENSMUSG00000051802,Krtap19-5,Gene Expression,-0.0028477971912206097,0.5565027439632089,0.9676075149235741,16,0.0029166371702108625,15
ENSMUSG00000100486,Gm4131,Gene Expression,-0.0028485687927714476,0.5464759959382156,0.9676075149235741,16,0.0033518693118795503,16
ENSMUSG00000068114,Ccdc134,Gene Expression,-0.002848581831433239,0.5718869978832096,0.9676075149235741,144,0.026810704419786342,143
ENSMUSG00000025921,Rdh10,Gene Expression,-0.002849021409859039,0.5733749192850267,0.9676075149235741,1881,0.3412797390164965,1446
ENSMUSG00000052557,Gan,Gene Expression,-0.0028491549850623707,0.5713891252850964,0.9676075149235741,113,0.020981614852656694,110
ENSMUSG00000039070,Cpa4,Gene Expression,-0.0028491638347158507,0.5552711453685308,0.9676075149235741,17,0.003313359472844827,17
ENSMUSG00000045780,Olfr624,Gene Expression,-0.002849615578543451,0.5564718821670223,0.9676075149235741,16,0.0032127269553853936,15
ENSMUSG00000047594,Olfr1122,Gene Expression,-0.0028496911390706926,0.556911908092545,0.9676075149235741,18,0.003705363146273755,17
ENSMUSG00000030086,Chchd6,Gene Expression,-0.002850408495609,0.5722972612213979,0.9676075149235741,238,0.0420514955135199,233
ENSMUSG00000042320,Prox2,Gene Expression,-0.0028509161349026704,0.5695158709513846,0.9676075149235741,65,0.012325669299190559,65
ENSMUSG00000062151,Unc13c,Gene Expression,-0.0028516649471226484,0.560006970166258,0.9676075149235741,18,0.00362831805469598,18
ENSMUSG00000044716,Dok7,Gene Expression,-0.002852333693360855,0.5563604039456808,0.9676075149235741,14,0.003161433348865048,14
ENSMUSG00000076580,Igkv8-27,Gene Expression,-0.002852750494056492,0.555214764158654,0.9676075149235741,19,0.004005029802239768,19
ENSMUSG00000039693,Msantd3,Gene Expression,-0.002853660784978747,0.5682530919557601,0.9676075149235741,58,0.009811828556776463,57
ENSMUSG00000025534,Gusb,Gene Expression,-0.002854014495569466,0.572596843748272,0.9676075149235741,1368,0.2523534333059054,1143
ENSMUSG00000041052,Slc7a13,Gene Expression,-0.002855378981300843,0.5607767776556758,0.9676075149235741,22,0.0041820760437401416,22
ENSMUSG00000030468,Siglecg,Gene Expression,-0.002856746833327957,0.5673151045017264,0.9676075149235741,55,0.009649326153734494,53
ENSMUSG00000052785,Olfr573-ps1,Gene Expression,-0.002856909003548495,0.553294930380043,0.9676075149235741,15,0.0037046693020512072,14
ENSMUSG00000038599,Capn8,Gene Expression,-0.00285701970336673,0.5585658380707983,0.9676075149235741,19,0.003973554733547481,19
ENSMUSG00000046550,Spin2c,Gene Expression,-0.0028575581113827087,0.5557699889409756,0.9676075149235741,14,0.002630674251801594,14
ENSMUSG00000070044,Fam149a,Gene Expression,-0.0028585883440725565,0.5551012138039074,0.9676075149235741,15,0.0031758498418337747,15
ENSMUSG00000049410,Zfp683,Gene Expression,-0.002859613426518542,0.5649764556093206,0.9676075149235741,38,0.007609401007753818,37
ENSMUSG00000039672,Kcne2,Gene Expression,-0.002859862130914877,0.5534558369293394,0.9676075149235741,15,0.0027377564307495368,15
ENSMUSG00000073063,Hbq1b,Gene Expression,-0.002860012342661168,0.5561662801392651,0.9676075149235741,16,0.002942368977513755,16
ENSMUSG00000050192,Eif5a2,Gene Expression,-0.002860087075414102,0.5645827148178979,0.9676075149235741,33,0.006149986374447658,33
ENSMUSG00000053783,1700016K19Rik,Gene Expression,-0.0028601953826134195,0.5562525055320944,0.9676075149235741,14,0.002976051194566285,14
ENSMUSG00000075179,Olfr1079,Gene Expression,-0.0028615505813418874,0.5573339219967656,0.9676075149235741,21,0.004497548068699327,20
ENSMUSG00000021125,Arg2,Gene Expression,-0.0028615654821801595,0.5667096985214259,0.9676075149235741,54,0.009565160026721751,52
ENSMUSG00000055805,Fmnl1,Gene Expression,-0.0028619507568987865,0.5695922501837225,0.9676075149235741,139,0.0260893972438783,133
ENSMUSG00000041000,Trim62,Gene Expression,-0.002862303999630853,0.5684288297851684,0.9676075149235741,80,0.015493787081666151,80
ENSMUSG00000070822,Zscan18,Gene Expression,-0.002862513311719326,0.5551791402627954,0.9676075149235741,17,0.0034220299325339928,17
ENSMUSG00000023572,Ccndbp1,Gene Expression,-0.002863154037727515,0.5711422436482486,0.9676075149235741,821,0.1546425430169955,740
ENSMUSG00000028125,Abca4,Gene Expression,-0.00286339226709279,0.5603375630167329,0.9676075149235741,26,0.004676548549433334,26
ENSMUSG00000022673,Mcm4,Gene Expression,-0.0028635629779048977,0.5702249825803832,0.9676075149235741,215,0.041581842357328515,205
ENSMUSG00000079480,Pin4,Gene Expression,-0.002864309949928508,0.5710788135838065,0.9676075149235741,1158,0.21134806343483442,996
ENSMUSG00000039725,Trp53rka,Gene Expression,-0.0028643857579868847,0.5704071353161311,0.9676075149235741,294,0.05520577886103162,279
ENSMUSG00000057855,Krtap6-3,Gene Expression,-0.0028646457452832135,0.5546567249932826,0.9676075149235741,14,0.0027846573886262456,14
ENSMUSG00000041805,Pramel1,Gene Expression,-0.002864800643432544,0.5547644638064191,0.9676075149235741,15,0.0027997831676483493,15
ENSMUSG00000038463,Olfml2b,Gene Expression,-0.0028648735044072664,0.5596444735984174,0.9676075149235741,21,0.004067810365319802,21
ENSMUSG00000057770,Olfr668,Gene Expression,-0.0028662829591628476,0.5519012406154521,0.9676075149235741,15,0.0033346269042037334,15
ENSMUSG00000006920,Ezh1,Gene Expression,-0.0028670328799681915,0.5703140108876829,0.9676075149235741,453,0.08340794100818506,424
ENSMUSG00000050677,Ccdc96,Gene Expression,-0.0028683293784607213,0.5536823288716837,0.9676075149235741,15,0.0025970942657003037,15
ENSMUSG00000090629,Olfr180,Gene Expression,-0.002868486145377996,0.555849644552153,0.9676075149235741,15,0.002904731363821731,15
ENSMUSG00000028664,Ephb2,Gene Expression,-0.0028691854777667322,0.553911087246598,0.9676075149235741,17,0.0029414041735848348,17
ENSMUSG00000095377,Olfr91,Gene Expression,-0.002870354872755263,0.5509079443135659,0.9676075149235741,18,0.003165417426874758,15
ENSMUSG00000033400,Agl,Gene Expression,-0.0028723322314011066,0.5700367695082957,0.9676075149235741,2732,0.5135187298987494,2020
ENSMUSG00000020064,Herc4,Gene Expression,-0.002872479571297767,0.5698869537354847,0.9676075149235741,1152,0.20841628791522485,994
ENSMUSG00000048458,Inka2,Gene Expression,-0.002872537086941526,0.5639323044180258,0.9676075149235741,41,0.0070116346485407524,40
ENSMUSG00000045064,Zc2hc1c,Gene Expression,-0.002872874213674688,0.5686915238614201,0.9676075149235741,177,0.033627116018782696,175
ENSMUSG00000042002,Foxn4,Gene Expression,-0.002873189308045734,0.5541010923960572,0.9676075149235741,15,0.0025280224529071315,15
ENSMUSG00000058063,Trim31,Gene Expression,-0.0028734994948042976,0.5543350448492286,0.9676075149235741,15,0.0032070686620174886,15
ENSMUSG00000031079,Zfp300,Gene Expression,-0.0028740683794395627,0.558887465331539,0.9676075149235741,20,0.00372920804139405,20
ENSMUSG00000070471,Erich6,Gene Expression,-0.0028746826699276883,0.5528764710475736,0.9676075149235741,15,0.0027976807917069117,15
ENSMUSG00000078938,Syce3,Gene Expression,-0.0028752577647901964,0.5541060647980862,0.9676075149235741,18,0.002976746363800286,17
ENSMUSG00000031372,Trex2,Gene Expression,-0.0028755394716312483,0.5510557092968511,0.9676075149235741,16,0.002407536102831721,16
ENSMUSG00000032123,Dpagt1,Gene Expression,-0.0028756587743947806,0.5693962203891101,0.9676075149235741,965,0.17962715061113257,840
ENSMUSG00000078810,Gp6,Gene Expression,-0.0028761750915126975,0.550976334308855,0.9676075149235741,15,0.0030461249558473447,15
ENSMUSG00000029420,Rimbp2,Gene Expression,-0.002876233631816981,0.5511362997729938,0.9676075149235741,17,0.002901972121859546,17
ENSMUSG00000032864,Rag2,Gene Expression,-0.0028762994027004404,0.5526530349711252,0.9676075149235741,15,0.002540321003879143,15
ENSMUSG00000038248,Sobp,Gene Expression,-0.0028763966247755584,0.5513151881500395,0.9676075149235741,16,0.0030224977566994018,16
ENSMUSG00000038374,Rbm8a,Gene Expression,-0.0028766168344023933,0.5525822208616147,0.9676075149235741,15,0.0035938537456271075,15
ENSMUSG00000036634,Mag,Gene Expression,-0.0028767813834090755,0.5568250077192869,0.9676075149235741,19,0.003429799834200018,19
ENSMUSG00000042678,Myo15,Gene Expression,-0.0028769909571630674,0.5531854645880999,0.9676075149235741,14,0.0032135261842160343,14
ENSMUSG00000037364,Srrt,Gene Expression,-0.00287749974205935,0.5692835915355507,0.9676075149235741,2441,0.45983105366814847,1844
ENSMUSG00000029830,Svopl,Gene Expression,-0.0028776920083826564,0.5523540263381894,0.9676075149235741,15,0.0031013435117933866,15
ENSMUSG00000049653,Spatc1,Gene Expression,-0.002877930805173646,0.5535737224888552,0.9676075149235741,15,0.003533912641376239,15
ENSMUSG00000000776,Polr3d,Gene Expression,-0.0028787056024464166,0.5679221393423286,0.9676075149235741,192,0.03710575076399409,188
ENSMUSG00000035678,Tnfsf9,Gene Expression,-0.0028797905954166428,0.5562536757424253,0.9676075149235741,18,0.003718742476250453,18
ENSMUSG00000038496,Slc19a3,Gene Expression,-0.0028800909924003755,0.5556210036817713,0.9676075149235741,19,0.0038225377009102487,19
ENSMUSG00000096209,Olfr510,Gene Expression,-0.002880297891903743,0.5517545186334993,0.9676075149235741,16,0.0033037770627265066,15
ENSMUSG00000022861,Dgkg,Gene Expression,-0.0028803935324967457,0.5561500652382139,0.9676075149235741,20,0.00382521868764162,20
ENSMUSG00000045150,Olfr1161,Gene Expression,-0.002880829791183136,0.5505571534548093,0.9676075149235741,16,0.0034206584327051595,15
ENSMUSG00000008601,Rab25,Gene Expression,-0.002881665246841051,0.5600444286692725,0.9676075149235741,28,0.004676451681886767,28
ENSMUSG00000026510,Trp53bp2,Gene Expression,-0.0028821890895990568,0.5683007406539136,0.9676075149235741,588,0.10822506157785086,551
ENSMUSG00000095664,Vmn2r67,Gene Expression,-0.002883673131778011,0.5526824615703743,0.9676075149235741,16,0.002526521155400538,16
ENSMUSG00000002486,Tchp,Gene Expression,-0.0028849915120122823,0.566364622886462,0.9676075149235741,139,0.026724268147289672,135
ENSMUSG00000030965,Abraxas2,Gene Expression,-0.002885384545897133,0.5679008020233884,0.9676075149235741,730,0.13611640336255526,657
